s_arc,x,y,z,width_left,width_right,sector
1978.1941,-380.6516,609.7061,0.0000,5.4880,6.2330,2
1983.1858,-375.6763,609.3022,0.0000,5.4690,6.0660,2
1988.1775,-370.6987,608.9275,0.0000,5.4510,5.8980,2
1993.1696,-365.7186,608.5811,0.0000,5.4320,5.7310,2
1998.1625,-360.7359,608.2621,0.0000,5.4240,5.6840,2
2003.1566,-355.7504,607.9691,0.0000,5.4180,5.6670,2
2008.1517,-350.7626,607.6995,0.0000,5.4130,5.6510,2
2013.1479,-345.7726,607.4508,0.0000,5.4080,5.6340,2
2018.1451,-340.7807,607.2203,0.0000,5.4030,5.6170,2
2023.1430,-335.7874,607.0053,0.0000,5.3980,5.6000,2
2028.1417,-330.7928,606.8032,0.0000,5.3920,5.5840,2
2033.1408,-325.7974,606.6114,0.0000,5.3870,5.5670,2
2038.1403,-320.8013,606.4273,0.0000,5.3820,5.5500,2
2043.1399,-315.8049,606.2481,0.0000,5.3770,5.5340,2
