s_arc,x,y,z,width_left,width_right,sector
1818.9287,-562.9477,750.1531,0.0000,4.0300,4.4290,2
1823.9303,-562.1802,755.0954,0.0000,4.0530,4.4900,2
1828.9310,-561.3723,760.0304,0.0000,4.0900,4.5330,2
1833.9307,-560.5224,764.9574,0.0000,4.2410,4.4270,2
1838.9293,-559.6292,769.8756,0.0000,4.3930,4.3210,2
1843.9270,-558.6913,774.7844,0.0000,4.5440,4.2150,2
1848.9237,-557.7079,779.6834,0.0000,4.6440,4.1730,2
1853.9199,-556.6817,784.5731,0.0000,4.7110,4.1740,2
1858.9159,-555.6166,789.4543,0.0000,4.7780,4.1760,2
1863.9122,-554.5164,794.3279,0.0000,4.6730,4.1710,2
1868.9089,-553.3849,799.1948,0.0000,4.4670,4.1630,2
1873.9062,-552.2260,804.0559,0.0000,4.2610,4.1550,2
1878.9042,-551.0435,808.9120,0.0000,4.0560,4.1470,2
1883.9029,-549.8413,813.7640,0.0000,4.0250,4.1510,2
1888.9024,-548.6231,818.6128,0.0000,4.0410,4.1580,2
1893.9026,-547.3928,823.4592,0.0000,4.0560,4.1650,2
1898.9033,-546.1542,828.3042,0.0000,4.0720,4.1720,2
1903.9046,-544.9112,833.1485,0.0000,4.0880,4.1790,2
1908.9063,-543.6676,837.9932,0.0000,4.1040,4.1860,2
1913.9083,-542.4272,842.8389,0.0000,4.1190,4.1920,2
1918.9105,-541.1921,847.6862,0.0000,4.1350,4.1990,2
1923.9127,-539.9616,852.5347,0.0000,4.1510,4.2060,2
1928.9149,-538.7348,857.3841,0.0000,4.1660,4.2130,2
1933.9169,-537.5107,862.2340,0.0000,4.1820,4.2200,2
1938.9186,-536.2884,867.0841,0.0000,4.1980,4.2270,2
1943.9198,-535.0671,871.9338,0.0000,4.2140,4.2340,2
1948.9204,-533.8457,876.7830,0.0000,4.2290,4.2410,2
1953.9203,-532.6234,881.6312,0.0000,4.2450,4.2480,2
1958.9193,-531.3992,886.4781,0.0000,4.2610,4.2550,2
1963.9174,-530.1722,891.3232,0.0000,4.2760,4.2620,2
1968.9144,-528.9414,896.1662,0.0000,4.2920,4.2690,2
1973.9101,-527.7060,901.0067,0.0000,4.3090,4.2820,2
1978.9044,-526.4651,905.8445,0.0000,4.3300,4.3070,2
1983.8975,-525.2180,910.6793,0.0000,4.3510,4.3310,2
1988.8917,-523.9688,915.5147,0.0000,4.3720,4.3560,2
1993.8903,-522.7233,920.3557,0.0000,4.3920,4.3810,2
1998.8971,-521.4879,925.2077,0.0000,4.4130,4.4060,2
2003.9367,-520.2614,930.0957,0.0000,4.4220,4.4340,2
2009.0733,-519.0030,935.0758,0.0000,4.1070,4.5710,2
2014.0324,-517.2587,939.7180,0.0000,4.6280,4.2700,2
2018.6087,-514.3408,943.2435,0.0000,5.5030,4.0790,2
2023.2095,-510.2846,945.4147,0.0000,4.6530,4.6570,2
2028.1708,-505.4003,946.2853,0.0000,4.2530,4.8310,2
2033.3599,-500.2144,946.4683,0.0000,4.3910,4.5270,2
2038.4784,-495.0964,946.5373,0.0000,4.5540,4.2000,2
2043.5038,-490.0755,946.7494,0.0000,4.3830,4.3200,2
